run,qrels,p,all,101004,101005,101006,102004,102005,102006,103004,103005,103006,104004,104005,104006,105004,105005,105006,106004,106005,106006,107004,107005,107006,108004,108005,108006,109004,109005,109006,110004,110005,110006,111004,111005,111006,112004,112005,112006,113004,113005,113006,114004,114005,114006,115004,115005,115006,116004,116005,116006,117004,117005,117006,118004,118005,118006,119004,119005,119006,120004,120005,120006,121004,121005,121006,122004,122005,122006,123004,123005,123006,124004,124005,124006,125004,125005,125006,126004,126005,126006,127004,127005,127006,128004,128005,128006,129004,129005,129006,130004,130005,130006,131004,131005,131006,132004,132005,132006,133004,133005,133006,134004,134005,134006,135004,135005,135006,136004,136005,136006,137004,137005,137006,138004,138005,138006,139004,139005,139006,140004,140005,140006,141004,141005,141006,142004,142005,142006,143004,143005,143006,144004,144005,144006,145004,145005,145006,146004,146005,146006,147004,147005,147006,148004,148005,148006,149004,149005,149006,150004,150005,150006
all_res_clueweb-b13_bm25_layman.csv,task1_qtrust_mapped_v2_positive.tsv,0.95,0.1432,0.6339,0.6810,0.2894,0.1420,0.3768,0.2921,0.3478,0.3376,0.1443,0.0037,0.0053,0.2175,0.2936,0.0921,0.0504,0.0113,0.0000,0.0489,0.0457,0.0091,0.0319,0.3934,0.3286,0.3907,0.0063,0.0041,0.2824,0.0148,0.0435,0.0473,0.2076,0.0431,0.0585,0.3297,0.1285,0.0975,0.0260,0.0070,0.1834,0.2736,0.0360,0.0519,0.0806,0.1416,0.0587,0.3058,0.0213,0.0750,0.0592,0.0361,0.0377,0.3881,0.0000,0.4481,0.0162,0.2196,0.0409,0.1376,0.0330,0.1952,0.2269,0.0647,0.1567,0.0626,0.0497,0.0571,0.0118,0.1404,0.1709,0.0816,0.1673,0.1340,0.0016,0.0104,0.0465,0.0838,0.0004,0.0908,0.1745,0.0246,0.0042,0.0131,0.0229,0.0596,0.2280,0.0506,0.0003,0.1704,0.4806,0.5714,0.3526,0.5974,0.5259,0.0000,0.1540,0.0862,0.0617,0.0542,0.0711,0.0140,0.0994,0.0825,0.1348,0.0879,0.1123,0.0604,0.1165,0.0926,0.0574,0.0158,0.0001,0.0051,0.0259,0.1002,0.2909,0.0126,0.4084,0.3251,0.3827,0.3875,0.1324,0.1770,0.0842,0.0407,0.1822,0.1013,0.0991,0.2248,0.1306,0.1776,0.0918,0.0465,0.1970,0.1365,0.1889,0.0426,0.1099,0.0863,0.1944,0.2156,0.2264,0.0486,0.0014,0.0564,0.0016,0.4213,0.1835,0.3347,0.0483,0.1179
all_res_clueweb-b13_bm25_layman.csv,task1_qtrust_mapped_v2_negative.tsv,0.95,0.1750,0.0005,0.0006,0.0089,0.1385,0.0089,0.1008,0.0089,0.0712,0.1385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.2399,0.0254,0.2832,0.4798,0.5730,0.4990,0.0000,0.0000,0.0557,0.0746,0.0140,0.0000,0.5412,0.2330,0.4108,0.0741,0.1169,0.4223,0.0066,0.0024,0.0001,0.0052,0.1891,0.1266,0.0943,0.0665,0.1195,0.2849,0.5145,0.5375,0.1673,0.2574,0.3162,0.1589,0.2633,0.2528,0.0501,0.7694,0.0220,0.8517,0.4018,0.7453,0.0782,0.1114,0.0005,0.0224,0.1849,0.2215,0.0102,0.2063,0.0014,0.8418,0.3312,0.2043,0.1174,0.1795,0.1217,0.6152,0.1235,0.1548,0.0000,0.0495,0.1649,0.0393,0.0539,0.0694,0.8136,0.0446,0.1784,0.2949,0.7868,0.1558,0.2794,0.1131,0.0345,0.2791,0.0613,0.0729,0.6641,0.0385,0.2578,0.0419,0.2204,0.1578,0.0436,0.0388,0.0015,0.0118,0.0061,0.0797,0.0170,0.0312,0.0052,0.0806,0.2301,0.0656,0.8668,0.4127,0.4655,0.1654,0.0060,0.0091,0.0169,0.0284,0.0256,0.0547,0.0012,0.0051,0.3848,0.1746,0.0296,0.4811,0.1089,0.3061,0.0002,0.0030,0.0017,0.0116,0.0230,0.0143,0.1474,0.2107,0.0910,0.0993,0.1511,0.1469,0.2687,0.0146,0.0056,0.3373,0.0356,0.1081,0.3672,0.4498,0.4924
rerank_bm25-cross-encoder_cross-encoder-ms-marco-MiniLM-L-12-v2_top100_cleanhtml.txt,task1_qtrust_mapped_v2_positive.tsv,0.95,0.1282,0.2565,0.5514,0.4375,0.0888,0.2691,0.1875,0.1825,0.1270,0.2922,0.0254,0.0242,0.0685,0.3626,0.0640,0.0934,0.0001,0.0000,0.0081,0.0657,0.0002,0.0505,0.3502,0.2847,0.3526,0.1089,0.0256,0.0989,0.0043,0.0361,0.0121,0.4203,0.0836,0.0750,0.2792,0.1931,0.1377,0.0563,0.0296,0.1779,0.0853,0.0134,0.1594,0.1447,0.1299,0.0536,0.1524,0.0338,0.1332,0.0003,0.0616,0.0733,0.5178,0.0000,0.4984,0.0136,0.1476,0.0110,0.0283,0.0246,0.2260,0.1732,0.0225,0.1812,0.0899,0.0914,0.0598,0.0650,0.0980,0.2921,0.1039,0.1222,0.0316,0.0047,0.0403,0.0405,0.1548,0.0004,0.0278,0.0111,0.1182,0.1289,0.0058,0.0073,0.0396,0.1387,0.0034,0.0908,0.2800,0.3901,0.5220,0.2736,0.2573,0.5205,0.0000,0.1276,0.1264,0.0270,0.0654,0.0793,0.0164,0.0022,0.0171,0.1228,0.0619,0.1219,0.0316,0.0704,0.1192,0.0457,0.0440,0.0090,0.0045,0.0204,0.0074,0.1966,0.0383,0.0047,0.1713,0.2561,0.1795,0.1781,0.0386,0.0548,0.0756,0.1705,0.0981,0.3786,0.0823,0.4000,0.1141,0.1087,0.1080,0.0738,0.0998,0.0701,0.0432,0.0492,0.0830,0.1932,0.2832,0.1661,0.0751,0.0003,0.1213,0.0557,0.2859,0.2968,0.2381,0.2164,0.3278
rerank_bm25-cross-encoder_cross-encoder-ms-marco-MiniLM-L-12-v2_top100_cleanhtml.txt,task1_qtrust_mapped_v2_negative.tsv,0.95,0.1287,0.0004,0.0004,0.0003,0.2170,0.1571,0.2224,0.0041,0.0170,0.2051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.2877,0.1073,0.1777,0.1758,0.6446,0.3166,0.0000,0.0000,0.0011,0.0232,0.0136,0.0000,0.5306,0.0706,0.5802,0.0504,0.0085,0.2139,0.0043,0.0025,0.0004,0.0273,0.1190,0.1036,0.0109,0.0376,0.1587,0.1039,0.2234,0.3736,0.1201,0.1283,0.2060,0.2870,0.2359,0.2284,0.0501,0.5121,0.0244,0.6122,0.3173,0.5222,0.1809,0.1115,0.0009,0.0298,0.0699,0.0740,0.0315,0.2267,0.0017,0.4740,0.3267,0.2654,0.0897,0.2203,0.0322,0.1675,0.2326,0.2634,0.0000,0.0075,0.0159,0.0675,0.0104,0.0801,0.9011,0.0931,0.1033,0.2022,0.5508,0.1598,0.2279,0.2360,0.0699,0.0553,0.0195,0.0119,0.3506,0.0033,0.1402,0.0028,0.0770,0.0175,0.0075,0.0084,0.0059,0.0031,0.2353,0.0193,0.0655,0.0840,0.0071,0.0120,0.0544,0.0082,0.6675,0.3042,0.3620,0.0566,0.1577,0.0011,0.0901,0.0069,0.1068,0.0082,0.0002,0.0018,0.2181,0.0082,0.1345,0.0356,0.0033,0.2571,0.0031,0.0123,0.0031,0.0314,0.0450,0.0306,0.1772,0.0888,0.0210,0.1032,0.1026,0.0642,0.0139,0.0825,0.0083,0.1993,0.0040,0.0588,0.2450,0.2978,0.1394
