topic,harmful_at_10
1,0.0
2,0.0
4,0.0
6,0.1
7,0.0
8,0.0
9,0.0
10,0.0
13,0.4
14,0.0
15,0.0
16,0.0
17,0.1
18,0.0
19,0.2
20,0.0
22,0.1
25,0.4
27,0.0
28,0.0
30,0.0
31,0.0
38,0.0
39,0.0
40,0.1
41,0.0
43,0.0
44,0.0
45,0.1
47,0.0
49,0.1
50,0.0
