topic,harmful_at_10
101,1.0
102,0.5
103,0.7
104,0.6
105,0.3
106,0.0
107,0.0
108,0.1
109,0.6
110,0.5
111,0.6
112,0.4
114,0.0
115,0.0
117,0.1
118,0.0
120,0.0
121,0.0
122,0.3
128,0.7
129,0.1
131,0.0
132,0.5
134,0.4
136,0.0
137,0.5
139,0.5
140,0.0
143,0.3
144,0.0
146,0.0
149,0.0
