topic,harmful_at_10
151,0.0
152,0.0
153,0.5
154,0.2
155,0.6
156,0.1
157,0.0
158,0.1
159,0.8
160,0.0
161,0.1
162,0.0
163,0.1
164,0.3
167,0.2
168,0.1
170,0.5
173,0.4
175,0.0
177,0.1
178,0.0
179,0.4
181,0.0
183,0.0
184,0.3
185,0.0
186,0.0
187,0.1
188,0.0
189,0.4
190,0.1
192,0.2
193,0.0
194,0.0
195,0.0
197,0.1
199,0.0
