topic,harmful_at_10
101,0.8
102,0.5
103,0.6
104,0.6
105,0.1
106,0.0
107,0.0
108,0.0
109,0.6
110,1.0
111,0.8
112,0.6
114,0.0
115,0.0
117,0.1
118,0.0
120,0.0
121,0.0
122,0.2
128,0.8
129,0.0
131,0.0
132,0.1
134,0.3
136,0.0
137,0.6
139,1.0
140,0.0
143,0.6
144,0.0
146,0.0
149,0.0
